Time,Ref qz,Ref qy,Ref qx,Ref qw,Ref roll,Ref pitch,Ref yaw,Aptos roll,Aptos pitch,Aptos yaw,Aptos qz,Aptos qy,Aptos qx,Aptos qw,,,,,,,
22.56157886,-0.099060984,0.008376,0.027852001,0.320529001,-0.040343832,-0.041926682,0.663070679,-0.032,-0.019,0.613070679,-0.089762034,0.01003476,0.015132343,0.382919728,,,,,,,
22.57157886,-0.101484032,0.008085,0.028205,0.324791001,-0.041039858,-0.041967385,0.672865153,-0.031,-0.02,0.622865153,-0.092409066,0.011109381,0.016149793,0.386436579,,,,,,,
22.58157886,-0.10389498,0.007719,0.028475,0.328989999,-0.041669719,-0.041800577,0.682543039,-0.031,-0.02,0.632543039,-0.094617936,0.011077428,0.015029818,0.389196732,,,,,,,
22.59157886,-0.10626498,0.007374,0.028627999,0.333076971,-0.042083375,-0.041554496,0.691993237,-0.032,-0.02,0.641993237,-0.097022963,0.012035108,0.015131918,0.393994888,,,,,,,
22.60157886,-0.108575017,0.006938,0.02878,0.337019997,-0.042597141,-0.041148815,0.70113492,-0.032,-0.021,0.65113492,-0.099681084,0.013124912,0.014026649,0.39823153,,,,,,,
22.61157886,-0.11082998,0.00647,0.028895,0.340832012,-0.043090191,-0.040649835,0.709996939,-0.033,-0.022,0.659996939,-0.101649757,0.013027159,0.014067342,0.40241386,,,,,,,
22.62157886,-0.113027008,0.006102,0.02887,0.344514983,-0.043250855,-0.040177401,0.718584776,-0.032,-0.022,0.668584776,-0.104338852,0.014121723,0.014021187,0.408409908,,,,,,,
22.63157886,-0.11517498,0.005891,0.028697001,0.34808697,-0.043005057,-0.039817154,0.726938009,-0.031,-0.024,0.676938009,-0.107086596,0.014022458,0.01402355,0.409859771,,,,,,,
22.64157886,-0.117289991,0.005816,0.028436,0.351575987,-0.042474397,-0.039592132,0.73511672,-0.029,-0.026,0.68511672,-0.108758973,0.014072147,0.013068468,0.415030492,,,,,,,
22.65157886,-0.119394989,0.005731,0.028208001,0.35501601,-0.042014923,-0.039379116,0.743198872,-0.029,-0.026,0.693198872,-0.110954807,0.013006558,0.013091173,0.418649056,,,,,,,
22.66157886,-0.121482999,0.005508,0.028092001,0.358392971,-0.041896481,-0.039044414,0.7511518,-0.029,-0.027,0.7011518,-0.113593302,0.013015212,0.013070779,0.420981524,,,,,,,
22.67157886,-0.123545022,0.005179,0.028015999,0.361696975,-0.041964762,-0.038569186,0.758953095,-0.029,-0.026,0.708953095,-0.11610275,0.014125163,0.013079236,0.422005786,,,,,,,
22.68157886,-0.125597031,0.004856,0.027868999,0.364959972,-0.041912362,-0.038027603,0.766678333,-0.028,-0.026,0.716678333,-0.117508157,0.014052409,0.0130049,0.42521382,,,,,,,
22.69157886,-0.127666028,0.004574,0.027663,0.368224995,-0.0417207,-0.03749229,0.774426937,-0.028,-0.026,0.724426937,-0.120421681,0.013017248,0.013081846,0.429762716,,,,,,,
22.70157886,-0.129738004,0.004258,0.0275,0.371463971,-0.041643746,-0.036944594,0.782133818,-0.027,-0.027,0.732133818,-0.122176852,0.013065516,0.013039774,0.433159039,,,,,,,
22.71157886,-0.131770999,0.003878,0.027442001,0.374613004,-0.04182123,-0.036399886,0.789640069,-0.027,-0.027,0.739640069,-0.124346393,0.013110413,0.013057038,0.435830403,,,,,,,
22.72157886,-0.13375798,0.003513,0.027412999,0.37766202,-0.042039402,-0.035909269,0.796928764,-0.028,-0.026,0.746928764,-0.126231975,0.013064054,0.013128822,0.44175624,,,,,,,
22.73157886,-0.135719986,0.003283,0.027274,0.380655007,-0.041931439,-0.03552248,0.804098487,-0.028,-0.025,0.754098487,-0.128372411,0.013018882,0.014068219,0.444067012,,,,,,,
22.74157886,-0.137672992,0.003198,0.027006,0.383615987,-0.041452307,-0.03523276,0.811210036,-0.028,-0.025,0.761210036,-0.13057651,0.01210024,0.014092758,0.447511475,,,,,,,
22.75157886,-0.139641018,0.003125,0.026745999,0.386576014,-0.040975466,-0.034969233,0.81833601,-0.027,-0.025,0.76833601,-0.131955652,0.012095202,0.01409746,0.447358559,,,,,,,
22.76157886,-0.141657026,0.003023,0.026543999,0.389583008,-0.040627491,-0.03472228,0.825589419,-0.028,-0.025,0.775589419,-0.134924658,0.011012525,0.01406799,0.45336972,,,,,,,
22.77157886,-0.143727989,0.002871,0.026425,0.392641978,-0.040472891,-0.03448692,0.83298862,-0.029,-0.024,0.78298862,-0.136850329,0.011019422,0.015027564,0.452666316,,,,,,,
22.78157886,-0.145828993,0.002645,0.026405999,0.395717995,-0.040568374,-0.034243252,0.840443611,-0.029,-0.023,0.790443611,-0.138771996,0.01008712,0.015023819,0.458401228,,,,,,,
22.79157886,-0.147881002,0.002569,0.026373001,0.398697989,-0.04047627,-0.034227278,0.847684264,-0.029,-0.022,0.797684264,-0.140841202,0.010069246,0.014050055,0.46125203,,,,,,,
22.80157886,-0.149832995,0.002637,0.026381999,0.40150799,-0.040296014,-0.034487441,0.854528308,-0.03,-0.021,0.804528308,-0.142204827,0.010013203,0.013040244,0.46534373,,,,,,,
22.81157886,-0.151743026,0.002593,0.026508,0.404234009,-0.040438082,-0.034694031,0.861180902,-0.031,-0.019,0.811180902,-0.145082781,0.01100324,0.013064553,0.467910225,,,,,,,
22.82157886,-0.15363601,0.00261,0.026559001,0.406919019,-0.040387694,-0.034913298,0.867750764,-0.031,-0.019,0.817750764,-0.146081811,0.011071397,0.014067295,0.467253847,,,,,,,
22.83158032,-0.15553102,0.002711,0.026513999,0.409594016,-0.0400826,-0.035158005,0.874308586,-0.029,-0.02,0.824308586,-0.147910003,0.012024693,0.014137629,0.473189285,,,,,,,
22.84157886,-0.157469006,0.002772,0.02647,0.412309008,-0.039822452,-0.035339464,0.880983949,-0.027,-0.021,0.830983949,-0.150909942,0.012081122,0.014058614,0.476692763,,,,,,,
22.85157886,-0.15946898,0.002698,0.026498999,0.415088015,-0.039834857,-0.035389505,0.887833476,-0.028,-0.022,0.837833476,-0.152204427,0.012014508,0.01501151,0.479573357,,,,,,,
22.86157886,-0.161447973,0.002718,0.026474999,0.417821007,-0.039652839,-0.035527881,0.894584775,-0.029,-0.023,0.844584775,-0.154905345,0.012080545,0.014075337,0.481023449,,,,,,,
22.87157886,-0.163395972,0.002764,0.026445,0.420493023,-0.039432377,-0.035697665,0.901200295,-0.029,-0.023,0.851200295,-0.156967636,0.012052001,0.014138256,0.481057765,,,,,,,
22.88157886,-0.165344031,0.002845,0.026389999,0.423146026,-0.03912992,-0.035892449,0.907788038,-0.03,-0.023,0.87722435,-0.158459041,0.012019556,0.014067753,0.483410559,,,,,,,
22.89157886,-0.167278023,0.003002,0.026287999,0.425764995,-0.038661823,-0.036150351,0.914304495,-0.031,-0.023,0.883194471,-0.160202163,0.012002634,0.01311207,0.488135064,,,,,,,
22.90157886,-0.169181974,0.003118,0.026234999,0.428324001,-0.038322523,-0.036395997,0.920686841,-0.03,-0.023,0.889023686,-0.162846036,0.012079345,0.012064613,0.491973551,,,,,,,
22.91157886,-0.17105201,0.003167,0.026272999,0.430816011,-0.038210887,-0.036639206,0.926918745,-0.03,-0.024,0.894846821,-0.163509687,0.013074577,0.012020235,0.491486666,,,,,,,
22.92157886,-0.172903986,0.003041,0.026453,0.433264987,-0.038537689,-0.036772557,0.933051586,-0.029,-0.023,0.900640273,-0.165538276,0.012042508,0.013048715,0.496826088,,,,,,,
22.93157886,-0.174751015,0.002871,0.026655,0.435687976,-0.038953174,-0.036863893,0.939139724,-0.027,-0.024,0.906450653,-0.168869061,0.012003594,0.014035489,0.500110527,,,,,,,
22.94157886,-0.176627011,0.002748,0.026837001,0.438137012,-0.039278172,-0.037009973,0.945301533,-0.025,-0.025,0.912349129,-0.169876569,0.012044965,0.015006369,0.498992708,,,,,,,
22.95157886,-0.178549976,0.002692,0.027009999,0.440629022,-0.039504178,-0.037255961,0.951591611,-0.025,-0.024,0.918396735,-0.17234126,0.011013,0.016031199,0.503111186,,,,,,,
22.96157886,-0.180524023,0.002681,0.027143,0.443174021,-0.03960789,-0.037528746,0.958027482,-0.027,-0.024,0.924576783,-0.173035771,0.011060331,0.01707306,0.503440295,,,,,,,
22.97157886,-0.18253401,0.002664,0.027239,0.445749002,-0.0396575,-0.037749361,0.964557767,-0.029,-0.023,0.93083992,-0.174965105,0.011094611,0.017094085,0.507484844,,,,,,,
22.98157886,-0.184527011,0.002597,0.027348001,0.448283987,-0.039789937,-0.037906487,0.971004844,-0.031,-0.022,0.937228704,-0.177076882,0.011040132,0.016109906,0.508769899,,,,,,,
22.99157886,-0.186454983,0.002561,0.027392,0.450724976,-0.039785631,-0.038028281,0.97722435,-0.033,-0.021,0.943656945,-0.180179259,0.012065651,0.01501152,0.511012704,,,,,,,
23.00157886,-0.188308985,0.002605,0.027324,0.453061001,-0.039510697,-0.038130887,0.983194471,-0.034,-0.022,0.950069571,-0.181321295,0.013059015,0.015102831,0.514146344,,,,,,,
23.01157886,-0.190124006,0.002708,0.027199,0.455335991,-0.039075393,-0.038250163,0.989023686,-0.035,-0.022,1.006495786,-0.18348513,0.014133122,0.01614053,0.515989535,,,,,,,
23.02157886,-0.191940994,0.002932,0.026992001,0.457604008,-0.038360223,-0.038452592,0.994846821,-0.033,-0.024,1.012924504,-0.18557904,0.014039791,0.016109425,0.520286852,,,,,,,
23.03157886,-0.193751009,0.003298,0.026653999,0.45985301,-0.037262291,-0.038706008,1.000640273,-0.032,-0.026,1.019224358,-0.187403727,0.013057764,0.016128088,0.52077124,,,,,,,
23.04157886,-0.195570023,0.003722,0.026232,0.462103026,-0.035959322,-0.038937349,1.006450653,-0.031,-0.027,1.02527256,-0.188874281,0.013069565,0.015125275,0.52668248,,,,,,,
23.05162256,-0.197423012,0.004184,0.025792001,0.46438201,-0.034577549,-0.039198924,1.012349129,-0.033,-0.027,1.031190348,-0.19076259,0.012053314,0.015109198,0.529185011,,,,,,,
23.06157886,-0.19933203,0.004566,0.025405999,0.466713028,-0.033376813,-0.039400592,1.018396735,-0.034,-0.026,1.037266684,-0.192875938,0.012086575,0.014113219,0.530739103,,,,,,,
23.07157886,-0.201292009,0.004869,0.02507,0.469088988,-0.032350495,-0.0395399,1.024576783,-0.033,-0.025,1.04367013,-0.19517215,0.011080175,0.014108997,0.529984456,,,,,,,
23.08157886,-0.203286977,0.005189,0.024759,0.471489983,-0.031338569,-0.039732702,1.03083992,-0.032,-0.024,1.050319624,-0.196359333,0.012005457,0.014005486,0.535396227,,,,,,,
23.09157886,-0.205329986,0.005535,0.024448,0.473934011,-0.030289764,-0.039961327,1.037228704,-0.031,-0.023,1.057059479,-0.198616071,0.011079401,0.01408704,0.53806237,,,,,,,
23.10157886,-0.207394989,0.005852,0.024179,0.476385014,-0.029340668,-0.040194239,1.043656945,-0.029,-0.023,1.063779545,-0.200905651,0.011026151,0.014060587,0.538166401,,,,,,,
23.11157886,-0.209464998,0.006103,0.023979001,0.478823977,-0.028581416,-0.040410388,1.050069571,-0.029,-0.023,1.070428443,-0.203252556,0.012117914,0.013021224,0.540450361,,,,,,,
23.12157886,-0.211550982,0.006256,0.023901001,0.481262999,-0.028133707,-0.040632568,1.056495786,-0.029,-0.023,1.076974583,-0.204250733,0.011075132,0.013127097,0.541460116,,,,,,,
23.13157886,-0.213649006,0.00638,0.023923,0.483696001,-0.027874174,-0.040939216,1.062924504,-0.029,-0.022,1.083398175,-0.206423765,0.011007126,0.013003779,0.548343203,,,,,,,
23.14157886,-0.215714009,0.006565,0.023985,0.486073987,-0.02759598,-0.041387457,1.069224358,-0.029,-0.023,1.089728904,-0.208091272,0.01101647,0.011108592,0.551243823,,,,,,,
23.15157886,-0.217707009,0.006728,0.024145,0.488349991,-0.027497096,-0.041926857,1.07527256,-0.028,-0.023,1.095992398,-0.211505725,0.011094134,0.010061307,0.553059384,,,,,,,
23.16157886,-0.219669015,0.006804,0.024462,0.490573006,-0.027748778,-0.042541206,1.081190348,-0.027,-0.022,1.102232051,-0.212868127,0.012025696,0.01108488,0.554250805,,,,,,,
23.17157886,-0.221694977,0.006735,0.024924001,0.492850976,-0.028403142,-0.043134838,1.087266684,-0.026,-0.022,1.108464313,-0.213743902,0.012034894,0.012074208,0.554101783,,,,,,,
23.18157886,-0.223839016,0.006579,0.025449,0.495244997,-0.029256897,-0.043691527,1.09367013,-0.024,-0.022,1.114645672,-0.215970601,0.011035641,0.0140597,0.560479335,,,,,,,
23.19157886,-0.226072998,0.006422,0.025970001,0.497725027,-0.030097309,-0.044251077,1.100319624,-0.022,-0.024,1.120767546,-0.219654495,0.011019801,0.015087735,0.560341221,,,,,,,
23.20157886,-0.228346021,0.006283,0.026490999,0.500229018,-0.030908203,-0.044844724,1.107059479,-0.023,-0.023,1.12678082,-0.221389331,0.011099434,0.016060753,0.561957903,,,,,,,
23.21157886,-0.230619998,0.006166,0.02698,0.502717988,-0.031638909,-0.045433525,1.113779545,-0.026,-0.022,1.132706952,-0.223695999,0.011101876,0.016128671,0.563990031,,,,,,,
23.22157886,-0.232875021,0.006098,0.027373999,0.505172985,-0.032161228,-0.045970533,1.120428443,-0.029,-0.021,1.138618303,-0.2254979,0.012054735,0.01500773,0.570111276,,,,,,,
23.23157886,-0.235098989,0.006038,0.027651001,0.507582026,-0.032499656,-0.046362914,1.126974583,-0.031,-0.021,1.144458485,-0.22718679,0.013090269,0.015091903,0.567875157,,,,,,,
23.24157886,-0.237286003,0.00602,0.027844001,0.509938972,-0.032658324,-0.046703298,1.133398175,-0.032,-0.021,1.150067282,-0.228841456,0.01310182,0.015127987,0.57521158,,,,,,,
23.25157886,-0.239448996,0.005968,0.028038999,0.51225497,-0.032866642,-0.046996646,1.139728904,-0.032,-0.023,1.155444694,-0.232141539,0.0140193,0.014124241,0.576209607,,,,,,,
23.26157886,-0.241598995,0.005778,0.028305,0.514539974,-0.033367559,-0.047186717,1.145992398,-0.032,-0.025,1.160798979,-0.233533531,0.014091238,0.015136597,0.580197897,,,,,,,
23.27157886,-0.243748994,0.005422,0.0286,0.516812997,-0.034138363,-0.047178671,1.152232051,-0.031,-0.026,1.166122747,-0.237041975,0.014021981,0.015124523,0.581446164,,,,,,,
23.28157886,-0.245901973,0.00495,0.028852999,0.51907398,-0.035008688,-0.046949521,1.158464313,-0.031,-0.027,1.171397519,-0.238849728,0.014107888,0.01514507,0.581521411,,,,,,,
23.29160547,-0.248041005,0.004419,0.029022999,0.521311002,-0.035843473,-0.046525292,1.164645672,-0.03,-0.027,1.176609588,-0.240689235,0.014040157,0.016113674,0.583824571,,,,,,,
23.30157886,-0.250161023,0.003877,0.029061001,0.523521023,-0.036507484,-0.045906585,1.170767546,-0.03,-0.028,1.181682778,-0.241953886,0.014109959,0.016077501,0.587729645,,,,,,,
23.31157886,-0.25224498,0.003361,0.028972,0.525684016,-0.036959279,-0.045150805,1.17678082,-0.031,-0.028,1.186724734,-0.244370642,0.01411781,0.015118699,0.589794548,,,,,,,
23.32157886,-0.254300983,0.002949,0.028778,0.527808981,-0.037122197,-0.04439887,1.182706952,-0.032,-0.028,1.191873026,-0.248027761,0.014068014,0.015110137,0.590713957,,,,,,,
23.33157886,-0.256359012,0.002503,0.028603001,0.529922025,-0.037364975,-0.043626063,1.188618303,-0.033,-0.028,1.197041702,-0.248150426,0.014039331,0.015146368,0.595556801,,,,,,,
23.34157886,-0.258402021,0.002008,0.028518001,0.532004015,-0.037811261,-0.042910449,1.194458485,-0.032,-0.028,1.202171755,-0.252427943,0.013083834,0.015102322,0.596149867,,,,,,,
23.35157886,-0.260371001,0.001741,0.028463,0.533997016,-0.037988551,-0.042559512,1.200067282,-0.032,-0.028,1.207177353,-0.25323498,0.013119452,0.014044347,0.594193099,,,,,,,
23.36157886,-0.262268991,0.001598,0.028531,0.535902994,-0.038172301,-0.042554986,1.205444694,-0.032,-0.027,1.212016058,-0.255732779,0.013052249,0.014051374,0.596595081,,,,,,,
23.37157886,-0.264166982,0.001357,0.028674999,0.537795024,-0.038603034,-0.042520486,1.210798979,-0.031,-0.026,1.216785383,-0.257297709,0.013079665,0.015024328,0.600016703,,,,,,,
23.38157886,-0.266056986,0.001155,0.028763,0.539671974,-0.03890055,-0.042463455,1.216122747,-0.031,-0.025,1.221474719,-0.259653714,0.013079569,0.015146123,0.603970556,,,,,,,
23.39157886,-0.267932982,0.000973,0.02881,0.541525977,-0.039113551,-0.042377032,1.221397519,-0.03,-0.026,1.226095867,-0.262232449,0.013015275,0.016105062,0.60506267,,,,,,,
23.40157886,-0.269791992,0.000801,0.02887,0.543352978,-0.039332572,-0.042323366,1.226609588,-0.03,-0.026,1.230835509,-0.263702411,0.013062689,0.016087889,0.607263999,,,,,,,
23.41157886,-0.271603019,0.000715,0.028853999,0.545128005,-0.039325729,-0.04227991,1.231682778,-0.031,-0.026,1.235679221,-0.264484301,0.013064382,0.016099503,0.605784272,,,,,,,
23.42157886,-0.27339998,0.000752,0.028659999,0.546885984,-0.038895261,-0.04215207,1.236724734,-0.031,-0.026,1.240513992,-0.267393798,0.013075192,0.01602707,0.60821307,,,,,,,
23.43157886,-0.275231988,0.000909,0.028276,0.548675971,-0.03802653,-0.041917928,1.241873026,-0.032,-0.026,1.245222044,-0.269701743,0.013033603,0.016137087,0.610255304,,,,,,,
23.44157886,-0.277070017,0.001175,0.02774,0.550468998,-0.036790792,-0.04161201,1.247041702,-0.033,-0.026,1.24981494,-0.272334463,0.013025934,0.016048211,0.611289587,,,,,,,
23.45157886,-0.278896005,0.001474,0.027123,0.552244024,-0.035397917,-0.041227903,1.252171755,-0.033,-0.026,1.254353476,-0.273754666,0.013094757,0.014084752,0.609965387,,,,,,,
23.46157886,-0.280679972,0.001804,0.026455,0.553969996,-0.033894535,-0.040803641,1.257177353,-0.034,-0.026,1.258926106,-0.274246058,0.013116634,0.013053287,0.611119994,,,,,,,
23.47157886,-0.282408984,0.00207,0.025801999,0.555636005,-0.032510437,-0.04030326,1.262016058,-0.034,-0.026,1.26361711,-0.276978006,0.013093001,0.012093396,0.613194675,,,,,,,
23.48157886,-0.284118028,0.002358,0.02517,0.557272987,-0.031127222,-0.039856095,1.266785383,-0.032,-0.025,1.2684371,-0.277849743,0.012088936,0.011048799,0.611848762,,,,,,,
23.49157886,-0.285805018,0.002615,0.024614001,0.558878021,-0.029897256,-0.039469793,1.271474719,-0.03,-0.026,1.273340535,-0.280692355,0.01211763,0.011025738,0.612040038,,,,,,,
23.50157886,-0.287475975,0.002859,0.024194,0.560457008,-0.028875478,-0.039258111,1.276095867,-0.028,-0.025,1.278181744,-0.281346424,0.012092511,0.011087438,0.614607902,,,,,,,
23.51157886,-0.289198012,0.003105,0.023891,0.562069969,-0.02800912,-0.039217599,1.280835509,-0.025,-0.024,1.282952619,-0.283731907,0.012093216,0.011017596,0.614186072,,,,,,,
23.52157886,-0.290963979,0.003381,0.023645001,0.563714998,-0.027174558,-0.039299138,1.285679221,-0.024,-0.023,1.287738514,-0.286512827,0.013017807,0.012086367,0.614336928,,,,,,,
23.53157886,-0.292732031,0.003611,0.023437001,0.565352993,-0.02645913,-0.039370336,1.290513992,-0.024,-0.024,1.292479944,-0.286828004,0.012046836,0.011075341,0.618300093,,,,,,,
23.54157886,-0.294458003,0.003778,0.023243999,0.56694402,-0.02585917,-0.039373621,1.295222044,-0.024,-0.025,1.297095609,-0.289964567,0.012112009,0.010000272,0.616166904,,,,,,,
23.55157886,-0.296146007,0.003854,0.023069,0.568493979,-0.025420304,-0.039276801,1.29981494,-0.023,-0.025,1.301494074,-0.28995012,0.012095536,0.011052223,0.618993625,,,,,,,
23.56157886,-0.297817023,0.003931,0.022883,0.570019977,-0.024966823,-0.039162468,1.304353476,-0.025,-0.024,1.305617881,-0.2925919,0.012060664,0.011070831,0.617864375,,,,,,,
23.57157886,-0.299505026,0.004021,0.022721,0.571554976,-0.024526251,-0.039099824,1.308926106,-0.023,-0.025,1.309443307,-0.294848824,0.012073666,0.011024962,0.621991011,,,,,,,
23.58157886,-0.301241012,0.004145,0.022578999,0.573124008,-0.024060039,-0.039111976,1.31361711,-0.022,-0.024,1.313119483,-0.295392028,0.011047684,0.01206815,0.622079209,,,,,,,
23.59157886,-0.303029985,0.004288,0.022477999,0.574732022,-0.023617828,-0.039210152,1.3184371,-0.022,-0.024,1.316762519,-0.298421962,0.010046903,0.013052303,0.620055744,,,,,,,
23.60157886,-0.304855974,0.004383,0.022438999,0.576363997,-0.023327867,-0.039336119,1.323340535,-0.022,-0.024,1.320532155,-0.298971121,0.010087723,0.013097192,0.620895983,,,,,,,
23.61157886,-0.306664021,0.004455,0.022442,0.577970998,-0.023128845,-0.039492514,1.328181744,-0.023,-0.023,1.324488473,-0.300601226,0.010028683,0.012074362,0.622204036,,,,,,,
23.62157886,-0.308450015,0.004499,0.022457,0.579549985,-0.022988476,-0.039628286,1.332952619,-0.026,-0.02,1.328493428,-0.301590862,0.010017316,0.012006052,0.620934086,,,,,,,
23.63157886,-0.310245008,0.004526,0.022454999,0.581130998,-0.022850363,-0.039715834,1.337738514,-0.026,-0.02,1.332495642,-0.305219933,0.010056481,0.012064625,0.623359882,,,,,,,
23.64157886,-0.312025995,0.004595,0.022425,0.582691984,-0.022612741,-0.039815534,1.342479944,-0.027,-0.02,1.336430383,-0.306047315,0.011027983,0.012003679,0.624363529,,,,,,,
23.65157886,-0.313761981,0.004685,0.022357,0.584207015,-0.022295684,-0.039883133,1.347095609,-0.025,-0.02,1.340150309,-0.307484982,0.011107843,0.011039088,0.620337205,,,,,,,
23.66157886,-0.31541899,0.004772,0.022275999,0.585647004,-0.021970268,-0.039923508,1.351494074,-0.025,-0.02,1.343679619,-0.308923332,0.011074738,0.010078009,0.62242057,,,,,,,
23.67157886,-0.316974015,0.00484,0.022148,0.586995976,-0.021617576,-0.039863743,1.355617881,-0.024,-0.021,1.348950841,-0.313078953,0.011036384,0.00900746,0.624110525,,,,,,,
23.68157886,-0.318416984,0.004918,0.021968,0.588243024,-0.021188179,-0.039733589,1.359443307,-0.024,-0.022,1.349847269,-0.312749881,0.012044202,0.009029078,0.62649019,,,,,,,
23.69157886,-0.319806011,0.004948,0.021794001,0.589437978,-0.020843063,-0.039547008,1.363119483,-0.023,-0.022,1.362724266,-0.316548492,0.013050021,0.008061312,0.623201094,,,,,,,
23.70157886,-0.321185024,0.004991,0.021631001,0.590621011,-0.020493848,-0.039392646,1.366762519,-0.02,-0.023,1.365990005,-0.316559435,0.013050136,0.008031772,0.622679623,,,,,,,
23.71157886,-0.322614999,0.005042,0.021486999,0.591842012,-0.020155217,-0.039277729,1.370532155,-0.019,-0.025,1.379297705,-0.3197189,0.012036882,0.009005108,0.623232911,,,,,,,
23.72157886,-0.324120016,0.005091,0.021392001,0.593122022,-0.019879831,-0.03923583,1.374488473,-0.019,-0.026,1.372565947,-0.320137873,0.011023502,0.009007179,0.625414412,,,,,,,
23.73157886,-0.325647027,0.005164,0.021335,0.594411986,-0.019616084,-0.039282441,1.378493428,-0.018,-0.025,1.385688515,-0.320647865,0.012030404,0.008013424,0.627030016,,,,,,,
23.74157886,-0.327177019,0.005183,0.021321001,0.595698969,-0.019490322,-0.039324574,1.382495642,-0.018,-0.024,1.388341518,-0.324044622,0.012023168,0.008011948,0.624128645,,,,,,,
23.75157886,-0.328685017,0.005131,0.021342,0.596961992,-0.019519657,-0.039328318,1.386430383,-0.018,-0.023,1.380858741,-0.325137744,0.012063604,0.008012527,0.626226552,,,,,,,
23.76157886,-0.330113978,0.005022,0.021387,0.598154979,-0.019671589,-0.039294187,1.390150309,-0.018,-0.023,1.393597455,-0.324887346,0.012059752,0.007038327,0.623895527,,,,,,,
23.77157886,-0.331473024,0.004791,0.021459,0.59928401,-0.020049721,-0.03914449,1.393679619,-0.017,-0.024,1.396259875,-0.325952881,0.013124123,0.006044528,0.622905675,,,,,,,
23.78157886,-0.33273402,0.004569,0.021505,0.600330012,-0.020386418,-0.038965091,1.396950841,-0.017,-0.023,1.398673983,-0.330445784,0.013010343,0.006034958,0.626710392,,,,,,,
23.79157886,-0.333851011,0.004405,0.02152,0.60125299,-0.020602081,-0.038808942,1.399847269,-0.017,-0.025,1.391230545,-0.329264599,0.01300117,0.007032463,0.62313545,,,,,,,
23.80157886,-0.334960015,0.004313,0.02148,0.602167981,-0.020637482,-0.038659822,1.402724266,-0.016,-0.025,1.403929682,-0.331441236,0.013086695,0.008011628,0.626465339,,,,,,,
23.81157886,-0.336218984,0.004279,0.021399001,0.603203015,-0.020524159,-0.038524974,1.405990005,-0.014,-0.026,1.40888412,-0.334001425,0.013067933,0.008011786,0.62360769,,,,,,,
23.82157886,-0.337495,0.004317,0.021288,0.604250984,-0.020260999,-0.03843502,1.409297705,-0.014,-0.027,1.409953547,-0.334594056,0.013038724,0.00900762,0.625946779,,,,,,,
23.83157886,-0.338755996,0.004391,0.021134,0.605282979,-0.019888798,-0.038322628,1.412565947,-0.015,-0.027,1.41888412,-0.336643151,0.013005721,0.008014143,0.621510729,,,,,,,
23.84158203,-0.339961977,0.004436,0.020967999,0.606268005,-0.019549694,-0.038152527,1.415688515,-0.016,-0.027,1.419953547,-0.334979303,0.013003064,0.008056801,0.623989658,,,,,,,
23.85157886,-0.340988011,0.004419,0.020826999,0.607103007,-0.019347956,-0.037937757,1.418341518,-0.018,-0.026,1.419953547,-0.336733554,0.012019556,0.008045132,0.625016123,,,,,,,
23.86157886,-0.341963978,0.004352,0.020733999,0.607894974,-0.019287525,-0.037733126,1.420858741,-0.019,-0.025,1.420321675,-0.338449905,0.012058806,0.008021465,0.622901236,,,,,,,
23.87157886,-0.343030007,0.004175,0.020728,0.608755009,-0.019504031,-0.037528072,1.423597455,-0.017,-0.026,1.422214003,-0.339300858,0.01104357,0.00805125,0.623143143,,,,,,,
23.88157886,-0.344069989,0.003916,0.020796999,0.609591024,-0.019944398,-0.03733727,1.426259875,-0.017,-0.024,1.423904033,-0.340878038,0.011054153,0.008074001,0.622003762,,,,,,,
23.89157886,-0.345016987,0.003587,0.020951999,0.610348003,-0.020606779,-0.037191901,1.428673983,-0.016,-0.024,1.435145359,-0.342893673,0.011012016,0.009023581,0.623547274,,,,,,,
23.90157886,-0.346021981,0.003225,0.02115,0.61114897,-0.021372173,-0.037075754,1.431230545,-0.016,-0.023,1.436359148,-0.343151722,0.0100975,0.011103616,0.621569658,,,,,,,
23.91157886,-0.347084017,0.002879,0.021361999,0.611991005,-0.02212771,-0.037004977,1.433929682,-0.016,-0.022,1.433929682,-0.344685179,0.009046828,0.01203668,0.623991125,,,,,,,
23.92157886,-0.348331006,0.002623,0.02153,0.612979012,-0.022679012,-0.036984783,1.437102318,-0.016,-0.021,1.437102318,-0.344161579,0.009015648,0.013030769,0.621246539,,,,,,,
23.93157886,-0.349594982,0.002442,0.021637,0.613977985,-0.02303623,-0.036964338,1.440319777,-0.019,-0.02,1.440319777,-0.346992299,0.008055117,0.012068352,0.623421384,,,,,,,
23.94157886,-0.350804002,0.00234,0.021671999,0.614932971,-0.023182826,-0.036928363,1.443399072,-0.022,-0.018,1.443399072,-0.34838375,0.008050455,0.01208302,0.624157338,,,,,,,
23.95157886,-0.351799996,0.002234,0.021655999,0.615718977,-0.02328275,-0.036801483,1.445935965,-0.025,-0.018,1.445935965,-0.350213012,0.008029235,0.01001031,0.622615446,,,,,,,
23.96157886,-0.352775009,0.002121,0.021632001,0.61648597,-0.023385186,-0.036653005,1.448417664,-0.027,-0.016,1.448417664,-0.351118026,0.010060876,0.008019487,0.626240033,,,,,,,
23.97157886,-0.353525014,0.001948,0.021645,0.61707397,-0.02363869,-0.036482312,1.450321675,-0.025,-0.016,1.450321675,-0.350241052,0.010090687,0.007042701,0.622231359,,,,,,,
